时间,MEC,NEERI,SHPE,SZPE,Deposit,Loan,M2,PPI,PPI_pro,PPI_ex,PPI_raw,PPI_fac,PPI_liv,PPI_food,PPI_clo,PPI_gen,PPI_dur,IPI,RECI_imputed,CPI_seasadj,CPI_food_seasadj,CPI_health_seasadj,CPI_trans_seasadj,Consumption_imputed_seasadj,Import_seasadj,Export_seasadj,M0_seasadj,M1_seasadj,Trade_balance_seasadj
2021/6/1,105.893,104.62,17.39,31.78,2266173.34,1854976.71,2317788.36,104.090958455368,104.226589823066,114.871307640985,103.526253292977,103.123605861865,104.798057740736,113.536285800335,108.79838108337,104.368267212689,91.5256378826273,107.8013155,101.06,124.66820647265,148.843886794644,130.220717289403,98.4427907854377,38312.1426511071,2316.84397987518,2755.844997,84955.9512672419,619076.12961597,439.00101674582
2021/7/1,102.7282,105.11,16.6,30.63,2254852.07,1865808.38,2302153.82,104.59555484024,104.94083344275,121.856564600626,104.494603340654,103.205244426245,105.008066387869,113.419206681584,108.914310042946,104.258731251106,91.989882815251,108.818547250486,100.97,124.748395096296,147.396765447709,130.309714007137,98.9554003938919,37620.8300257922,2237.63324156155,2719.08938057468,85464.8927912783,621412.799473903,481.45613901313
2021/8/1,100.4304,105.33,17.37,31.2,2268544.67,1877960.82,2312267.68,105.5543409,105.940149864239,126.995706021049,105.528810039838,103.76055881546,105.0086921,113.54083056847,109.351839962993,104.469665544044,91.8882664168975,109.907402142012,100.82,124.71572360767,146.989695026884,130.387248961573,98.7042215840786,36511.8947065728,2304.92282544916,2871.27008881103,85916.1049565742,628060.224774699,566.34726336187
2021/9/1,98.857,105.66,17.47,30.89,2291807.89,1894591.04,2342829.7,106.785842454108,107.620371304656,134.948691723464,107.813600810113,104.890104965629,105.004740504171,113.320462348431,109.348826445273,104.880450182454,91.9777155180449,111.088652460156,100.7,124.380756786559,144.10024996988,130.440301466787,98.8257953736227,37448.2230553283,2292.22400363966,2927.62926479894,86497.3800318598,632033.108564413,635.40526115928
2021/10/1,98.0453,107.27,17.37,31.04,2299456.85,1902852.75,2336160.48,109.388583407774,111.027064988342,150.2162541,112.800785642418,106.725531164774,105.208275444599,113.404540908626,109.676332122826,105.082797504111,91.6148238159062,113.936068575199,100.57,125.194912326847,146.538822853211,130.740944869593,99.7669347984182,37920.2368316518,2235.30215796797,3007.59458209348,87062.4895251686,637344.136948008,772.29242412551
2021/11/1,97.892,108.66,17.63,32.7,2310855.65,1915584.74,2356012.76,109.632630774071,111.062642934729,145.843786868524,113.949466261817,106.312339706561,105.72654739429,114.59305656898,109.998468453505,105.609395737029,91.7949430718338,114.881776517502,100.45,125.864872112518,150.715140417842,130.839064757393,100.246094294277,38715.5982836934,2456.72016966981,3103.05244775304,88065.8731330066,644609.374051356,646.33227808323
2021/12/1,97.9305,109.77,18.02,33.03,2322500.4,1926902.81,2382899.56,108.066803549733,109.031342832759,135.611016097002,111.966011645188,105.513490963316,105.943150851098,114.955096777351,109.67140788362,105.711866532691,91.6967767100619,113.781281912262,100.28,125.604804834694,149.125111588851,130.861841416176,99.4790681509752,38233.0169041828,2329.8032606938,3172.06476676695,89183.8666093007,645277.660506632,842.26150607315
2022/1/1,97.6545,109.88,16.63,29.63,2360690.54,1966521.17,2431022.72,108.028273777473,108.700347260566,129.40868493239,111.713095379872,105.083429575342,105.502793152426,114.659653873903,110.509558124642,105.27973021577,91.2331357904751,112.583645170047,96.82,125.4368719,148.735411308963,130.759644608648,99.7873336543424,38643.9130346845,2278.5438470422,3063.81103380001,87883.4784211534,599114.428414291,785.26718675781
2022/2/1,96.7399,110.07,17.16,30.26,2386080.47,1978857.03,2441488.9,108.527538510464,109.371759940327,132.786035144392,114.177827206918,105.077109850116,105.615140694948,114.799255628793,110.618763812025,105.392366730453,91.2384678587853,113.001866153205,96.89,125.976680195699,149.413909382632,130.65958519831,100.819367359479,38953.0913414766,2510.60198363737,3291.6791513466,93541.7108397639,632515.573258518,781.07716770923
2022/3/1,96.2,112.31,16.13,25.89,2430955.93,2010110.55,2497688.34,109.735561431346,111.037709606248,139.029167507982,117.302855163358,105.769575678479,105.836201249981,115.289735209307,110.093735102576,106.030484739867,91.3394280254257,114.468056036388,96.62,126.574867026866,150.639092872547,130.846012755601,102.731515931185,37015.931166959,2261.70098865037,2827.6842213498,93089.3531442339,631704.084243579,565.98323269943
2022/4/1,94.6,111.89,15.14,21.58,2431864.69,2016564.32,2499710.9,110.447648767867,112.156747999391,143.834360393332,119.101576036778,106.116583645121,106.051106794999,115.89649786063,109.777987874996,106.033194042422,91.4365276766376,115.96110216585,95.85,127.310738655085,153.726472256486,130.920924754537,103.656479276465,34213.9992336314,2291.34511063291,2807.46460222091,94021.086755256,636869.19197242,516.1194916
2022/5/1,93.9,108.97,12.83,23.55,2462241.02,2035448.45,2527026.15,110.410096615875,112.427735236786,143.9425822,119.417053595682,106.165043150805,106.159156958985,116.255673549316,110.326747541223,106.039117871484,91.3409439980811,116.345927636571,95.56,127.286773901139,152.923934061725,131.005634816347,104.174067162526,35647.1957986176,2311.64933940213,3114.41313278267,95539.5339205464,643301.220186343,802.76379338054
2022/6/1,94.5,109.71,13.73,26.14,2510546.99,2063511.81,2581451.2,110.440506921146,112.043584059796,146.231174626973,119.262243793509,105.59857240255,106.579624722328,117.169446945946,111.300743848288,106.35126428973,91.3425866068621,116.964427336813,95.35,127.70078209876,152.866626805155,131.113363872247,106.791560638861,39272.52177,2345.94427799735,3239.83862972301,96482.577455811,653072.820397279,893.89435172566
2022/7/1,95.8,111.43,13.22,25.58,2510993.9,2070301.63,2578078.57,108.98856814353,110.187875114888,144.765598745544,116.406988121489,104.134091626081,106.793203516463,117.615717328802,111.201510553848,105.822612219872,91.7139131668052,115.891752821768,95.23,127.96441199284,156.122576586356,131.184278996892,104.809237235289,38693.0367871137,2298.81928579836,3233.90255616347,97132.7888929768,664124.911660924,935.08327036511
2022/8/1,96.6,110.19,13.11,24.67,2523760.96,2082843.52,2595068.27,107.982090692619,108.482713460981,139.822272329175,113.760057222945,103.034234903752,106.688831133264,117.741841299504,111.757580442179,106.036710527205,91.3369368183961,114.523513031977,95.03,127.721132377286,155.447409692078,131.28118635375,103.44325967855,38512.8767083439,2309.29454953087,3083.49327367561,98078.9504750234,670517.7527,774.19872414474
2022/9/1,96.3,109.55,12.45,22.59,2550054.11,2107581.92,2626600.92,107.746915036195,108.266093532484,139.671895933785,114.066789657099,102.897192971282,106.894825833246,117.966601304717,111.863849453514,106.558537385373,91.4258492249366,113.97695742412,94.8,127.780942516658,156.40441887842,131.321636335139,103.28109316118,38249.1437799249,2288.61671938821,3103.85744436226,98188.7603208611,679870.667887934,815.24072497405
2022/10/1,95.2,108.53,11.96,22.27,2548210.07,2113733.7,2612914.57,107.966531823473,108.251388363634,140.151765070635,114.154395070127,102.990137574007,107.52285750438,118.621149790423,112.418240425897,106.764122264177,91.798053463538,114.277876780925,94.66,127.832725272903,156.694282213191,131.384833064393,102.861095775838,37691.0732954649,2198.1397273711,3006.7297870596,99296.8275104591,684952.054206222,808.5900597
2022/11/1,94,106.21,12.99,23.85,2577756.26,2125869.63,2647008.48,108.207406574008,108.50820214723,140.155879180652,114.291314660603,102.910344835951,107.841078342176,119.06218577517,112.528433227936,107.087927277347,92.1621228441211,114.192485858397,94.38,127.968171410108,156.470426315924,131.481792819751,103.193909165295,36848.3295903111,2197.16425811279,2852.00533647226,100141.982818598,684190.857721322,654.84107835947
2022/12/1,95.3049,106.62,12.78,23.44,2584998.23,2139852.67,2664320.84,107.310335924885,107.504904033101,137.916403370651,113.30960378493,102.664626707306,107.850127566418,118.633659874226,112.303521672827,107.086120797616,92.2469573703223,114.122625757999,94.31,127.900615484331,156.408544964648,131.627844220962,102.371029454814,37717.0242524889,2165.56728450756,2818.06548450995,99774.0940923199,674905.693143711,652.49820000239
2023/1/1,95.5552,107.79,13.51,25.53,2653915.86,2197455.14,2738072.06,107.164047587253,107.178542398918,131.996858631038,111.601382284492,102.666510695109,107.085335049713,117.870124182372,112.60923972901,106.543086978359,91.5068351978465,112.696228815217,94.39,127.792331524183,156.533678747132,131.851496544901,101.520232643587,37464.9616821679,2218.23957142028,2998.15290715851,100552.773376954,673278.173334924,779.91333573823
2023/2/1,96.5192,107.9,13.63,25.59,2681999,2215575.67,2755249.23,107.008152971317,107.18432474152,133.184393249826,112.693515453228,102.345104994013,106.776907242593,117.784036275141,112.388664033018,106.130113297567,91.0559909230677,112.436856822439,94.59,127.704534726374,155.498638154564,132.009475748133,101.231348740236,37411.7956689786,2161.88783935172,3043.5690608634,101775.615848195,661120.018897457,881.68122151168
2023/3/1,97.6057,107.65,13.64,24.29,2739076.14,2254455.1,2814566.31,106.992172395562,107.262427479636,132.494796635106,112.376135246497,102.808027559482,106.78872706123,117.595529913493,112.295609804627,106.560637163567,91.1567491693749,112.407631027733,94.63,127.548694569836,154.805603346189,132.185564968976,100.901709183465,40364.6568765343,2248.31488080804,3098.20938983315,103503.541224066,651753.103478729,849.89450902511
2023/4/1,98.1794,107.05,13.92,24.28,2734467.18,2261643.47,2808469.34,106.471533412224,106.885380843419,131.608439759899,111.598176746461,102.296386633897,106.475311222179,117.055462839236,111.973547632496,106.457326818591,90.8879085105778,111.554580283548,94.69,127.450188212642,154.508023391692,132.261292968973,100.164372819688,40183.3225296313,2099.76544789416,3003.81704153605,104136.09731887,663094.530437947,904.05159364189
2023/5/1,98.0352,106.11,12.73,23.55,2749085.32,2275271.41,2820504.68,105.331232171544,105.794498857816,127.389185290631,110.221940468814,101.281451165868,106.052997802026,116.488184896414,111.871322,106.357235225098,90.3361936141022,110.179593471833,94.48,127.550050639385,154.517647100544,132.449712374721,100.12726145245,39923.5151472941,2187.81447821143,2856.94471300032,104594.875877193,670445.758745078,669.13023478889
2023/6/1,98.3,103.96,12.76,24.03,2786204.53,2305766.69,2873023.83,104.476719547404,104.42462034373,122.541724337404,107.932330633126,100.63543949963,106.046726598717,116.46643026427,112.413751286771,106.670318082599,89.9724478077591,109.36173955992,93.99,127.634179408726,155.960857159404,132.549574348756,99.8321092829456,40349.7438558213,2164.8562122571,2784.03470371823,105740.728510332,672612.752376052,619.17849146113
2023/7/1,98.1,103.07,13.09,24.28,2774993.33,2309226.18,2854031.56,104.193071145214,104.127541983569,123.485055729949,107.560057024256,100.17699614429,106.366030702397,116.557175872843,112.869533212156,106.669193117631,90.3382044693031,108.82235589964,93.7,127.457319405995,152.99237820731,132.727941779099,99.7746394537936,39895.1706464163,1997.30845203968,2760.23807791382,106610.278841001,681618.118160376,762.92962587414
2023/8/1,98.9,103.81,12.49,22.89,2787610.76,2322806.64,2869343.25,104.742627971841,104.468853062925,125.979867368586,109.209654934027,99.8401736217353,106.475453470998,117.506357616905,112.875156246601,106.672930790368,90.2408935765754,109.255431432506,93.49,127.743217882081,152.305579971616,132.823559674829,101.228145530363,40406.2829882148,2130.36643135386,2801.45923711572,107315.724673098,691595.741421133,671.09280576186
2023/9/1,99.2,104.47,12.46,22.46,2810037.37,2345924.92,2896659.11,105.05324216029,105.01811072651,129.336175634685,110.872919546701,100.016071568087,106.574141355746,117.612701500802,112.758760249143,107.304447147071,90.3287390342374,109.873786956852,93.37,127.701354934232,151.020887103309,132.986181320111,101.932779576191,40382.8846934921,2126.40312455095,2889.68608755626,108689.743820881,702416.603745564,763.28296300531
2023/10/1,99.3,105.4,12.06,22.01,2816483.21,2353309.12,2882276.07,105.159401996063,105.003846712725,131.462355636256,111.528843983514,99.9004334467865,106.55515178684,117.197695992938,112.867913387601,107.191178753233,89.9620923942672,110.049595340031,93.34,127.576575112738,150.239886959934,133.080982565379,101.985809490201,40443.5806337246,2239.35113857207,2777.42833842971,109299.201166745,709974.278678248,538.07719985764
2023/11/1,100.1,105,12.11,22.05,2841754.85,2364196.44,2912014.22,104.961184376787,104.818923274224,129.924500000464,110.633992591463,99.7201241460369,106.54698540207,117.038128616993,112.640961661164,107.302103131902,90.1345561415505,109.624786424062,93.35,127.405422744829,150.059845693722,133.187385039819,100.748100990386,40784.6987984726,2181.25701355515,2851.39514579471,110364.566556491,703416.351889835,670.13813223956
2023/12/1,99.5,105.19,11.92,21.61,2842623.3,2375905.37,2922713.33,104.412956854913,103.957242200008,128.262255134705,110.136934878952,99.3793586526723,106.555926035621,116.972788635987,112.4158252,106.979034676818,90.2175243081752,109.785965979195,93.29,127.559173035745,150.830264908259,133.449894135629,100.148291787554,40668.1157459819,2169.29772996833,2846.56337261766,111277.302409979,688785.461505338,677.26564264933
2024/1/1,99.4,105.27,11.2,18.29,2897428.5,2425047.89,2976250.2,104.484946397572,103.96318612695,124.077047113176,109.034550491948,99.4838488635607,105.907396364166,116.691422940548,112.721848968739,106.543086978359,89.4021779882961,108.864557,92.19,127.567201263822,150.6170531,133.603216348436,99.9523925041131,40829.9943790526,2245.64751867412,2966.97427864365,111039.730341196,662234.549846917,721.32675996953
2024/2/1,99.1,105.88,12.12,20.33,2906999.38,2439604.04,2995572.97,104.118932841092,103.540057700308,125.859251621085,108.861935927819,99.0700616342042,105.81591507741,116.723979948665,112.725830025117,106.130113297567,89.3259270955294,108.614003690476,91.92,127.924853587529,151.511648651291,134.022131383721,100.078461341088,40898.9475566584,2262.07147740964,2918.34242614303,109374.7858,660912.014056461,656.27094873339
2024/3/1,98.4,105.66,12.22,20.97,2955054.17,2470492.81,3047952.16,103.996391568486,103.508242517849,124.81009843027,109.117227324349,99.1069385673402,105.720839790618,116.066788024617,112.632496634041,106.454076526403,89.5159276843261,108.473363941762,91.86,127.754742171693,151.116714020667,134.210037728279,99.4101686327185,41127.461529209,2186.89225939836,3014.11758753446,113151.148822273,646828.402951837,827.2253281
2024/4/1,98.9,106.54,12.5,21.78,2915852.23,2477817.72,3011941.98,103.809745076918,103.571934037273,125.291234651424,109.477811388278,98.6137167150768,105.517033421179,116.119019136522,112.309468275393,106.56378414541,89.1610382488768,108.207942875042,91.8,127.849171489101,150.506886813807,134.384303572776,100.28000094081,40979.1073324948,2239.91548358766,2951.44507875944,115391.754907588,646668.731950043,711.52959517178
2024/5/1,98.9,106.39,13.18,21.38,2932599.27,2487269.61,3018506.73,103.856594921143,104.101786876091,125.860515067143,110.773050171158,98.6481334355555,105.20457381961,115.672767602139,112.318807294828,106.357235225098,88.7101421290484,108.306540382811,91.91,127.921411223516,151.373619946515,134.446692254285,99.9777717807546,41087.6020683798,2202.58566961406,3035.81215776293,116773.595500553,640215.699768025,833.22648814887
2024/6/1,98.5,106.71,12.69,20.03,2957172.45,2508526.52,3050161.54,103.640905791024,103.58922338098,125.850350894514,109.659247923256,98.6227307096374,105.198352785927,116.233497403741,112.413751286771,106.563647764517,88.0830264037962,108.81493086212,91.99,127.828025133335,152.11664032914,134.537206596679,99.5426242886229,41117.2580444457,2116.76464695521,3007.86165147083,117937.740002497,638563.29450359,891.09700451562
2024/7/1,98.7,106.42,12.55,19.81,2949199.49,2511136.9,3033060.78,103.359526576053,103.398649189684,127.807032680497,109.496138050692,98.0732792252598,105.302370395373,115.741275641733,112.305185546095,106.349185538278,88.5314403799171,108.713533543741,92.11,128.028390366499,152.751709813662,134.581302113512,99.1884815438628,41229.1234431062,2141.87736489125,2971.22880947701,119210.455558033,638936.717441846,829.35144458576
2024/8/1,98.1,106.22,12.16,18.98,2971425.35,2520166.54,3050461.27,102.857260668348,102.379476001666,127.113686174904,108.335977694555,97.1444889339484,105.304223482817,115.978774967885,112.423655621615,106.672930790368,88.5263165986204,108.381387981046,92.24,128.429880308874,156.184004421782,134.512131750931,98.4564095988216,41411.6579534717,2147.13228166866,3050.3555706595,120264.075135203,647033.621944668,903.22328899084
2024/9/1,98.1,106.29,14.24,23.68,3008822.65,2536108.31,3094798.24,102.111751379802,101.552513072535,126.102771243818,107.324986121206,96.7155412063397,105.188677518121,115.73089827679,112.420483968395,106.982533805629,88.4318355145184,107.456563643801,92.32,128.177278555204,155.819488459877,134.553717121803,97.7408193504205,41723.2009236172,2135.24105061858,2941.33295436061,121178.629287256,657058.37542711,806.09190374203
2024/10/1,98.9,107.79,13.9,24.14,3014771.89,2541043.57,3097092.01,102.109779338177,101.538719771205,124.757775498807,107.067690224173,97.0033208768296,104.850269358251,115.322532857051,112.41644173405,107.298369931986,87.1732675300449,107.07825626585,92.41,127.948600667107,154.39294415417,134.536045782997,97.100129831696,42247.6185101998,2178.09755933305,3126.11752375004,123116.507097071,675328.610238916,948.01996441699
2024/11/1,98.7,107.95,14.08,24.47,3036481.15,2546826.79,3119587.27,102.337154767368,101.779174499272,123.558199500441,107.425606806311,97.0276807940939,105.055327606441,115.282556687738,112.30303877618,107.516707338166,87.7009231257286,106.88416676346,92.54,127.697434116796,151.634273837584,134.628783088442,97.1665686779813,42110.3246108636,2102.19326740423,3065.30984934253,124164.082403612,685501.155108574,963.1165819
2024/12/1,99,107.88,14.23,24,3022537.95,2556778.21,3135322.3,102.01145884725,101.254353902808,122.362191398509,107.713922311615,96.6961159690502,105.064143071122,115.335169595083,112.303409369305,107.620908884879,87.4207810546218,107.260888761673,92.7,127.727213593453,150.264008162412,134.630883215093,97.9364665011561,42268.7089895357,2189.81909165507,3149.2264584211,125663.548987437,682031.13331978,959.40736676603
2025/1/1,98.7,108.55,13.84,23.61,3065512.47,2607690.85,3185247.18,102.081792630428,101.26014328765,117.99727180463,106.962894032601,96.7977849442446,104.636507607796,115.057743019381,112.60912711977,107.075802413251,87.0777213606004,106.360672223683,93.28,127.791038662841,149.748505862866,134.519137118017,98.7158853972024,42438.6024626971,2053.10707378032,3064.91623359321,120641.769188838,1064385.90361383,1011.80915981289
2025/2/1,98.6,107.88,14.07,24.88,3109697.9,2617778.05,3205173.24,101.828316318588,100.951556257801,117.930118768957,107.229006888901,96.3951699700807,104.546124096481,114.856396269486,112.500378365067,107.085284317245,87.0927789181411,106.115881605595,93.74,127.482846775833,148.524822718113,134.368943516257,97.8151244524295,42511.9763990659,2102.06587858626,3176.72550173788,127855.751712671,1075413.40990304,1074.65962315162
2025/3/1,99,106.88,14.19,24.78,3152232.44,2654136.68,3260554.57,101.396481779274,100.610011727349,114.450860260558,106.498413868564,96.5301581645894,104.135027193759,114.441852992273,112.294599144139,107.199255062088,86.472386143059,105.87000320716,93.91,127.678608338319,149.278125749376,134.383263145958,97.0815252018972,42826.5658107539,2094.20176378524,3069.85573742301,128481.089985235,1054655.08162662,975.65397363777
2025/4/1,99.1,104.45,13.93,24.1108,3147793.38,2656987.42,3251739.32,101.006881959841,100.361204082118,113.51385859419,105.5366102,96.34560123,103.82876088644,114.493352868611,112.197158807118,107.203166850282,85.8620798336684,105.286328417415,93.81,127.745035508955,150.389278987729,134.659530325199,96.3985189080021,42638.0810930029,2225.90578206596,3175.03279669824,129253.264511092,1060766.17163083,949.12701463228
2025/5/1,98.9,104.21,13.72,24.64,3169624.01,2663212.5,3257838.11,100.429327288745,99.937715401047,110.883113774153,104.791305461916,95.8859857,103.731709786136,114.05334885571,112.318807294828,106.995378636449,85.7827074387898,104.40750492903,93.69,127.785609099237,150.694854418367,134.853805931133,95.7426374443041,43050.0687835041,2132.26575785803,3158.82865277308,130878.565764568,1076251.73415892,1026.56289491505
2025/6/1,98.9,103.61,14.13,25.7326,3201739.92,2685590.16,3302868.17,99.9098331825476,99.0312975522168,109.238104576438,103.627989287477,95.466803326929,103.725575846924,113.908827455667,112.526165038058,107.416156946633,85.7047846908937,104.135888835049,93.58,127.934256457779,151.306829136129,135.074646352511,95.8662556980322,42695.9804515504,2144.24780709078,3182.60904472926,131975.604520638,1102190.49751616,1038.36123763848
